action,address,cust_id,time_spent_seconds,web_id
request_loan,192.91.0.184,474,561,766
create_account,192.156.222.222,143,565,767
request_loan,192.31.204.39,125,296,768
update_profile,198.50.57.194,191,942,769
update_profile,192.40.250.219,85,863,770
create_account,192.75.245.197,69,670,771
create_account,203.0.102.115,300,711,772
transactions,95.223.162.76,31,893,773
update_profile,192.52.216.15,206,440,774
request_loan,192.5.169.21,18,684,775
transactions,192.5.169.21,163,173,776
browse,192.67.93.145,330,908,777
browse,97.203.187.254,291,928,778
update_profile,192.67.93.145,418,330,779
create_account,192.0.5.131,80,163,780
browse,198.51.101.192,162,485,781
create_account,192.159.46.227,68,392,782
browse,192.52.249.197,177,101,783
transactions,192.75.245.197,123,317,784
request_loan,198.51.102.239,5,970,785
request_loan,14.101.88.69,237,548,786
request_loan,198.48.161.203,426,886,787
browse,198.10.52.120,487,324,788
update_profile,192.52.216.15,156,911,789
transactions,192.52.242.244,391,248,790
transactions,192.88.112.4,369,960,791
create_account,192.52.249.197,253,883,792
update_profile,192.184.205.202,392,275,793
create_account,192.5.169.21,496,612,794
create_account,192.22.74.9,355,690,795
browse,192.67.93.145,240,237,796
transactions,203.0.102.115,131,168,797
update_profile,192.80.65.1,73,564,798
browse,203.0.107.208,272,974,799
browse,95.223.162.76,426,463,800
browse,192.52.197.103,322,708,801
transactions,95.223.162.76,263,990,802
transactions,200.88.167.56,414,76,803
browse,198.10.52.120,15,739,804
browse,1.131.122.57,335,632,805
request_loan,192.52.216.15,88,642,806
update_profile,198.40.150.145,321,772,807
update_profile,192.52.249.197,449,247,808
create_account,192.52.220.27,285,584,809
create_account,192.28.66.171,373,120,810
create_account,192.170.227.152,120,163,811
update_profile,198.10.52.120,312,574,812
browse,192.88.112.4,444,331,813
browse,192.52.242.244,58,397,814
browse,192.75.40.178,220,880,815
create_account,192.5.169.21,225,274,816
transactions,192.52.197.103,401,128,817
update_profile,192.31.204.39,396,592,818
request_loan,192.53.25.41,59,682,819
browse,198.51.102.239,282,284,820
request_loan,198.230.203.64,139,535,821
create_account,192.170.227.152,489,739,822
transactions,198.51.102.239,371,962,823
browse,192.52.249.197,105,186,824
transactions,198.51.102.239,475,272,825
request_loan,203.0.107.208,173,546,826
transactions,192.67.93.145,126,564,827
create_account,192.52.249.197,332,688,828
request_loan,95.223.162.76,359,853,829
transactions,192.31.197.149,214,445,830
create_account,192.175.50.15,420,605,831
create_account,198.10.52.120,226,569,832
create_account,192.31.41.17,127,213,833
request_loan,192.0.5.131,357,768,834
create_account,198.40.150.145,421,633,835
update_profile,192.75.245.197,406,187,836
create_account,198.48.161.203,355,265,837
update_profile,203.126.82.74,271,265,838
transactions,192.175.50.15,477,127,839
transactions,198.48.161.203,98,27,840
browse,198.243.53.201,234,282,841
create_account,198.51.101.192,92,388,842
transactions,192.31.197.149,398,193,843
request_loan,192.28.66.171,444,751,844
update_profile,198.214.109.152,71,679,845
transactions,203.0.112.18,489,623,846
request_loan,203.126.82.74,434,484,847
create_account,192.184.205.202,12,923,848
create_account,192.184.205.202,489,994,849
transactions,95.223.162.76,288,180,850
request_loan,192.91.0.184,312,884,851
request_loan,192.0.5.131,38,470,852
browse,95.223.162.76,61,264,853
update_profile,203.0.112.18,315,352,854
create_account,192.31.41.17,467,926,855
request_loan,192.31.197.149,87,475,856
update_profile,192.52.249.197,53,344,857
browse,192.5.169.21,408,936,858
update_profile,198.51.102.239,433,957,859
request_loan,14.101.88.69,445,701,860
create_account,192.53.25.41,108,411,861
request_loan,192.88.112.4,71,890,862
create_account,198.50.57.194,178,548,863
create_account,192.170.227.152,211,902,864
update_profile,198.50.57.194,294,734,865
transactions,192.0.5.131,450,457,866
request_loan,121.226.166.246,115,742,867
create_account,1.131.122.57,163,197,868
update_profile,205.8.216.46,79,987,869
create_account,192.52.242.244,263,21,870
transactions,192.53.25.41,222,318,871
browse,192.31.197.149,193,474,872
create_account,14.101.88.69,309,230,873
request_loan,192.31.41.17,181,89,874
transactions,203.0.93.54,286,315,875
create_account,198.10.52.120,247,655,876
update_profile,168.7.92.20,112,896,877
request_loan,97.203.187.254,221,537,878
browse,203.0.107.208,399,401,879
request_loan,10.208.131.79,354,707,880
request_loan,192.31.197.149,323,463,881
create_account,203.0.102.115,422,323,882
browse,192.75.40.178,407,352,883
browse,192.88.112.4,110,514,884
request_loan,203.126.82.74,253,860,885
transactions,192.156.222.222,131,861,886
transactions,192.52.249.197,448,367,887
request_loan,168.7.92.20,242,162,888
transactions,203.126.82.74,240,980,889
update_profile,198.214.109.152,185,830,890
transactions,95.223.162.76,360,265,891
request_loan,192.0.5.131,58,97,892
update_profile,192.175.4.94,39,295,893
update_profile,203.0.102.115,157,678,894
browse,192.80.65.1,131,406,895
create_account,200.88.167.56,423,684,896
request_loan,192.52.197.103,186,787,897
request_loan,198.40.150.145,271,630,898
create_account,192.75.245.197,378,170,899
browse,203.0.112.18,90,875,900
transactions,168.7.92.20,344,390,901
update_profile,192.175.4.94,217,886,902
update_profile,192.159.46.227,299,613,903
transactions,192.5.169.21,163,418,904
update_profile,203.0.102.115,200,318,905
browse,203.0.112.18,224,651,906
transactions,192.175.50.15,459,421,907
update_profile,97.203.187.254,309,775,908
browse,95.223.162.76,328,821,909
update_profile,95.223.162.76,47,176,910
browse,192.52.249.197,488,47,911
create_account,198.51.102.239,16,563,912
browse,198.50.57.194,189,661,913
request_loan,192.184.205.202,44,956,914
transactions,192.175.50.15,220,78,915
update_profile,198.214.109.152,416,182,916
update_profile,168.7.92.20,349,700,917
transactions,168.7.92.20,451,388,918
update_profile,192.88.98.49,212,266,919
request_loan,192.31.204.39,448,570,920
update_profile,121.226.166.246,157,475,921
transactions,198.10.52.120,45,143,922
transactions,192.159.46.227,145,271,923
browse,192.28.66.171,281,981,924
update_profile,192.75.245.197,162,452,925
browse,192.5.169.21,170,699,926
browse,192.88.98.49,449,695,927
request_loan,205.8.216.46,366,909,928
request_loan,192.31.204.39,168,733,929
request_loan,192.52.242.244,429,761,930
request_loan,192.52.197.103,225,96,931
update_profile,14.101.88.69,360,645,932
request_loan,10.208.131.79,304,502,933
browse,198.10.52.120,345,969,934
update_profile,192.22.74.9,221,382,935
request_loan,192.159.46.227,278,941,936
create_account,121.226.166.246,346,51,937
browse,192.31.204.39,119,567,938
request_loan,203.0.102.115,0,512,939
create_account,192.31.204.39,68,189,940
create_account,192.52.216.15,336,424,941
transactions,192.184.205.202,291,459,942
create_account,95.223.162.76,221,775,943
request_loan,192.53.25.41,354,225,944
update_profile,192.88.112.4,437,187,945
update_profile,192.88.112.4,87,75,946
browse,198.51.101.192,127,932,947
transactions,192.156.222.222,126,649,948
browse,192.31.41.17,354,138,949
browse,192.31.204.39,23,846,950
update_profile,192.75.40.178,203,386,951
browse,192.175.4.94,245,134,952
update_profile,192.22.74.9,194,475,953
create_account,203.0.112.18,338,767,954
browse,192.31.197.149,398,966,955
update_profile,198.50.57.194,329,243,956
update_profile,192.31.41.17,77,560,957
create_account,198.50.57.194,250,286,958
browse,198.48.161.203,48,834,959
update_profile,97.203.187.254,267,362,960
update_profile,203.0.107.208,48,952,961
update_profile,200.88.167.56,403,182,962
update_profile,192.91.0.184,203,718,963
update_profile,192.91.0.184,40,354,964
request_loan,192.91.0.184,418,836,965
update_profile,192.170.227.152,449,890,966
request_loan,192.175.4.94,19,969,967
transactions,192.184.205.202,149,34,968
browse,192.75.245.197,108,871,969
transactions,192.52.242.244,55,882,970
create_account,192.88.112.4,145,989,971
create_account,198.51.101.192,348,651,972
browse,192.31.197.149,35,959,973
create_account,192.53.25.41,28,388,974
update_profile,192.175.4.94,32,31,975
browse,192.75.245.197,207,574,976
request_loan,198.48.161.203,312,893,977
create_account,10.208.131.79,234,214,978
create_account,198.243.53.201,2,904,979
transactions,200.88.167.56,365,410,980
browse,192.80.65.1,256,528,981
create_account,192.53.25.41,312,903,982
update_profile,203.0.93.54,158,570,983
create_account,192.53.25.41,87,731,984
update_profile,198.51.101.192,50,176,985
browse,192.31.41.17,328,779,986
browse,192.156.222.222,424,752,987
create_account,121.226.166.246,465,926,988
update_profile,192.184.205.202,293,946,989
transactions,203.0.112.18,212,15,990
create_account,192.75.245.197,486,314,991
browse,192.52.197.103,55,495,992
update_profile,203.0.102.115,404,783,993
browse,192.52.216.15,415,502,994
request_loan,198.230.203.64,168,268,995
update_profile,192.53.25.41,126,706,996
request_loan,192.52.249.197,313,539,997
browse,198.214.109.152,255,234,998
browse,192.31.41.17,419,327,999
browse,198.10.52.120,38,318,1000
browse,192.5.169.21,10,57,1001
request_loan,10.208.131.79,401,678,1002
transactions,198.243.53.201,298,416,1003
transactions,198.40.150.145,367,25,1004
browse,192.53.25.41,142,877,1005
create_account,95.223.162.76,489,33,1006
request_loan,10.208.131.79,54,462,1007
create_account,203.0.93.54,210,431,1008
request_loan,192.170.227.152,451,829,1009
update_profile,198.230.203.64,486,839,1010
create_account,192.52.249.197,263,61,1011
create_account,192.5.169.21,219,255,1012
create_account,198.40.150.145,31,553,1013
update_profile,198.50.57.194,358,911,1014
update_profile,198.243.53.201,188,584,1015
browse,192.80.65.1,2,781,1016
request_loan,192.31.41.17,345,666,1017
transactions,192.52.242.244,363,168,1018
create_account,95.223.162.76,46,986,1019
browse,198.214.109.152,443,380,1020
create_account,192.170.227.152,233,600,1021
request_loan,97.203.187.254,414,510,1022
transactions,10.208.131.79,91,447,1023
create_account,192.170.227.152,405,333,1024
browse,200.88.167.56,387,262,1025
transactions,192.52.197.103,327,435,1026
create_account,192.31.204.39,161,783,1027
request_loan,198.243.53.201,269,515,1028
update_profile,198.51.101.192,164,597,1029
create_account,198.40.150.145,180,86,1030
request_loan,192.22.74.9,31,612,1031
transactions,203.0.93.54,95,797,1032
browse,203.0.102.115,474,91,1033
update_profile,14.101.88.69,375,823,1034
browse,192.80.65.1,192,361,1035
transactions,192.88.98.49,72,62,1036
update_profile,192.52.220.27,365,375,1037
update_profile,198.40.150.145,222,867,1038
request_loan,198.230.203.64,108,699,1039
create_account,10.208.131.79,489,294,1040
create_account,192.52.197.103,110,535,1041
browse,192.184.205.202,34,576,1042
browse,198.51.102.239,314,20,1043
request_loan,192.156.222.222,44,318,1044
create_account,192.75.245.197,66,278,1045
request_loan,192.156.222.222,440,281,1046
transactions,198.230.203.64,235,591,1047
request_loan,95.223.162.76,56,674,1048
request_loan,97.203.187.254,287,361,1049
transactions,192.175.50.15,61,222,1050
update_profile,192.184.205.202,302,484,1051
browse,14.101.88.69,396,15,1052
update_profile,192.52.249.197,140,768,1053
create_account,198.48.161.203,218,89,1054
create_account,192.52.197.103,166,481,1055
request_loan,198.230.203.64,150,731,1056
update_profile,10.208.131.79,356,324,1057
request_loan,192.159.46.227,148,586,1058
update_profile,192.52.216.15,113,889,1059
browse,192.67.93.145,278,286,1060
transactions,95.223.162.76,285,844,1061
browse,192.184.205.202,443,698,1062
request_loan,192.53.25.41,172,804,1063
create_account,192.31.41.17,140,956,1064
browse,192.170.227.152,280,570,1065
browse,10.208.131.79,91,521,1066
transactions,198.51.101.192,376,911,1067
request_loan,198.51.102.239,342,612,1068
request_loan,10.208.131.79,491,517,1069
update_profile,192.75.245.197,241,927,1070
create_account,198.40.150.145,30,283,1071
update_profile,192.52.220.27,364,624,1072
request_loan,192.175.4.94,227,183,1073
browse,192.80.65.1,416,175,1074
request_loan,192.91.0.184,357,677,1075
create_account,192.156.222.222,296,285,1076
create_account,192.28.66.171,67,70,1077
create_account,200.88.167.56,109,98,1078
request_loan,10.208.131.79,243,134,1079
transactions,198.50.57.194,377,568,1080
browse,192.22.74.9,270,816,1081
transactions,97.203.187.254,196,336,1082
update_profile,205.8.216.46,40,712,1083
browse,10.208.131.79,243,316,1084
request_loan,192.0.5.131,261,793,1085
request_loan,198.51.101.192,4,272,1086
request_loan,192.40.250.219,127,19,1087
request_loan,192.175.50.15,272,45,1088
update_profile,192.80.65.1,285,162,1089
update_profile,95.223.162.76,20,385,1090
create_account,192.52.249.197,271,355,1091
transactions,203.0.102.115,285,793,1092
update_profile,192.28.66.171,460,378,1093
browse,198.51.101.192,175,128,1094
browse,198.50.57.194,362,458,1095
request_loan,192.52.242.244,498,421,1096
request_loan,203.0.93.54,108,569,1097
update_profile,192.31.204.39,37,951,1098
browse,192.52.242.244,153,94,1099
transactions,203.0.112.18,494,901,1100
create_account,192.67.93.145,110,119,1101
browse,192.22.74.9,87,990,1102
update_profile,14.101.88.69,319,768,1103
transactions,198.243.53.201,473,576,1104
create_account,192.53.25.41,381,999,1105
create_account,192.88.112.4,419,825,1106
browse,203.0.112.18,296,548,1107
create_account,203.0.102.115,48,739,1108
update_profile,198.40.150.145,183,678,1109
transactions,192.52.197.103,313,702,1110
update_profile,192.75.245.197,262,765,1111
create_account,192.52.220.27,488,823,1112
browse,192.40.250.219,152,494,1113
browse,198.243.53.201,34,792,1114
request_loan,192.175.4.94,361,887,1115
transactions,192.159.46.227,222,714,1116
request_loan,192.52.249.197,461,880,1117
transactions,203.0.112.18,494,483,1118
transactions,192.52.216.15,160,351,1119
browse,121.226.166.246,106,431,1120
browse,203.126.82.74,361,866,1121
request_loan,198.230.203.64,413,245,1122
request_loan,10.208.131.79,78,816,1123
transactions,192.31.197.149,367,17,1124
create_account,192.159.46.227,160,58,1125
transactions,203.0.107.208,14,872,1126
create_account,198.214.109.152,167,642,1127
update_profile,198.48.161.203,26,767,1128
update_profile,203.0.107.208,250,910,1129
create_account,192.156.222.222,65,641,1130
create_account,192.31.204.39,498,768,1131
create_account,192.31.197.149,42,842,1132
request_loan,192.31.197.149,462,305,1133
browse,192.5.169.21,94,833,1134
transactions,192.80.65.1,79,48,1135
browse,121.226.166.246,290,658,1136
update_profile,192.52.197.103,445,749,1137
transactions,192.67.93.145,476,808,1138
update_profile,192.22.74.9,447,951,1139
update_profile,198.48.161.203,21,561,1140
create_account,198.214.109.152,150,347,1141
request_loan,192.22.74.9,85,921,1142
transactions,192.31.204.39,163,109,1143
update_profile,192.40.250.219,75,997,1144
create_account,192.52.216.15,270,290,1145
browse,192.31.197.149,337,627,1146
browse,192.80.65.1,392,265,1147
update_profile,192.31.204.39,159,97,1148
request_loan,192.40.250.219,9,103,1149
transactions,192.170.227.152,412,933,1150
create_account,192.88.98.49,57,81,1151
update_profile,192.0.5.131,126,506,1152
browse,192.88.112.4,141,739,1153
create_account,192.159.46.227,467,430,1154
update_profile,192.91.0.184,168,486,1155
create_account,1.131.122.57,45,135,1156
browse,192.75.245.197,42,257,1157
browse,192.67.93.145,494,400,1158
transactions,192.52.220.27,125,453,1159
create_account,121.226.166.246,201,239,1160
request_loan,192.31.204.39,180,116,1161
browse,203.0.112.18,269,269,1162
transactions,192.40.250.219,127,37,1163
browse,192.159.46.227,221,505,1164
transactions,198.243.53.201,229,883,1165
update_profile,192.52.197.103,120,591,1166
create_account,1.131.122.57,299,645,1167
create_account,192.0.5.131,92,739,1168
browse,192.52.220.27,460,802,1169
create_account,192.175.50.15,431,473,1170
