cust_id_in,cust_id_out,trx_amount,trx_bankid,trx_clearinnum,trx_country,trx_date,trx_id,trx_type
466,421,1974.2138477399274,9914755,1187,FINLAND,2011-04-28,337,INTERNATIONAL
267,215,764.9027926653113,273319,7582,RUSSIA,1976-08-07,338,INTERNATIONAL
263,301,44.06940209384921,1259201,1594,LATVIA,1992-04-15,339,INTERNATIONAL
240,358,463.58478377181825,2805877,3951,FINLAND,1983-08-06,340,ATM
439,299,277.3610558497405,1462729,2603,ROMANIA,1993-12-16,341,INTERNATIONAL
198,476,359.8860641490863,9317103,6088,SWEDEN,2008-08-09,342,ATM
163,7,171.5716481568003,697589,2195,RUSSIA,1993-07-13,343,ATM
195,289,231.3879878040908,9614676,7314,SWEDEN,1975-06-06,344,SWISH
374,122,98.9448322510195,3723085,2186,UK,1970-07-05,345,SWISH
16,267,1233.8971789233851,9685475,2100,ESTONIA,1985-11-27,346,SWISH
21,366,43.97035630450442,1019838,8405,UK,2012-03-06,347,SWISH
171,39,954.1422615988876,2271845,4096,NORWAY,1979-03-25,348,DOMESTIC
110,478,1025.323337702752,3135715,8533,FINLAND,1977-09-26,349,SWISH
319,179,46.60362747969243,4279570,9401,SWEDEN,1981-01-17,350,SWISH
422,450,82.93189395183403,9725391,5469,NORWAY,1970-09-23,351,DOMESTIC
42,151,1636.767534565018,3008603,1126,UK,1981-08-31,352,DOMESTIC
139,249,1345.880381739881,8656638,3625,FINLAND,1992-09-16,353,ATM
253,328,1013.6370594362312,5899944,4099,NORWAY,2010-01-07,354,DOMESTIC
220,162,1479.2647943869958,4869009,5291,NORWAY,2000-09-04,355,SWISH
472,312,577.2125633966178,1134908,8311,UK,1977-01-03,356,INTERNATIONAL
199,326,278.4468544365972,8053822,3314,FINLAND,2004-04-17,357,ATM
469,256,1796.300391302849,1375963,4179,SWEDEN,2006-02-01,358,SWISH
386,389,44.35738577807744,2180445,3125,UK,2009-12-06,359,DOMESTIC
208,139,44.88736683414311,4447808,6633,RUSSIA,1995-03-18,360,INTERNATIONAL
241,489,1025.0404579958893,6275011,5382,NORWAY,2013-05-07,361,INTERNATIONAL
270,98,1152.5472754697525,5694366,6178,NORWAY,1991-11-02,362,DOMESTIC
162,405,1220.1467887405997,3776169,9647,UK,2011-09-02,363,ATM
147,316,926.4643374065988,453994,5986,SWEDEN,1996-05-24,364,DOMESTIC
67,466,680.7977448945113,5106342,5823,NORWAY,1985-08-23,365,DOMESTIC
204,5,423.9242812933946,4256380,9559,ROMANIA,1994-07-11,366,DOMESTIC
161,31,1337.1036139878775,71860,9076,FINLAND,1987-07-13,367,SWISH
276,484,1385.8167078813374,1392349,2288,NORWAY,1999-09-07,368,ATM
97,45,575.3902331351723,7551381,9431,UK,1981-02-13,369,DOMESTIC
116,357,1371.1882271819125,9559472,8255,FINLAND,2001-08-14,370,INTERNATIONAL
130,183,1410.3472357339967,615701,2120,NORWAY,1988-04-17,371,DOMESTIC
491,63,1120.8559308854096,1049263,9235,RUSSIA,1990-05-15,372,DOMESTIC
424,257,367.3617985244939,1636558,9213,RUSSIA,1990-10-28,373,ATM
227,190,1237.9642216824682,8608496,6999,ROMANIA,2012-12-06,374,ATM
81,388,735.1451019208278,1092003,6969,RUSSIA,1991-05-27,375,INTERNATIONAL
292,334,2665.6946248350696,4267623,4414,LATVIA,2003-09-02,376,INTERNATIONAL
17,25,1046.5909715331502,4849563,8456,UK,1998-05-09,377,INTERNATIONAL
224,430,583.8011023607442,2034385,7505,ROMANIA,2009-08-23,378,ATM
87,92,728.0443464165186,8766254,1598,LATVIA,1995-04-25,379,INTERNATIONAL
455,140,1054.6422977264124,7306389,9692,SWEDEN,1986-12-15,380,DOMESTIC
428,436,699.9774790674294,2968695,9662,ESTONIA,1993-05-14,381,SWISH
370,364,61.61517650658257,507744,4600,FINLAND,1991-02-06,382,DOMESTIC
259,238,1064.6579559988843,3456931,1538,ROMANIA,2012-09-23,383,DOMESTIC
329,478,97.16284542631766,3901677,6800,FINLAND,1996-12-04,384,DOMESTIC
401,23,536.2970918606379,2103650,1999,FINLAND,2007-05-27,385,DOMESTIC
301,85,1370.4997520821485,3565851,1787,SWEDEN,1980-04-18,386,INTERNATIONAL
237,443,539.7237064171943,7309313,1167,LATVIA,1999-04-14,387,INTERNATIONAL
326,90,265.8869327936648,7058526,6427,NORWAY,2012-06-02,388,DOMESTIC
444,359,1668.3471003754273,4263156,5765,NORWAY,1996-04-29,389,INTERNATIONAL
34,337,1418.687521406225,2855072,6744,NORWAY,1991-06-09,390,SWISH
229,117,456.1190638021079,1754052,8311,ROMANIA,1991-06-13,391,INTERNATIONAL
334,19,1734.3097236008484,5318973,1772,SWEDEN,2009-09-04,392,DOMESTIC
182,354,336.86102843859,9184005,9171,NORWAY,1995-02-06,393,INTERNATIONAL
214,239,522.7524195421806,4645517,9071,LATVIA,1973-09-11,394,INTERNATIONAL
59,381,770.8548583236295,7817482,2185,FINLAND,1985-11-18,395,SWISH
321,228,1686.4784933082772,233036,4580,ESTONIA,1999-01-29,396,INTERNATIONAL
281,420,1267.1829692746776,1752741,6992,ROMANIA,1992-12-17,397,DOMESTIC
296,144,1210.5712560231052,6943801,8979,ESTONIA,2016-09-06,398,SWISH
172,369,228.69049291798845,8452111,6205,SWEDEN,1981-02-28,399,INTERNATIONAL
483,459,583.1759947187363,8259010,9958,ESTONIA,1995-10-05,400,ATM
297,252,1710.4901713912786,6227827,1627,ESTONIA,2002-02-22,401,ATM
214,108,493.6230397145836,5550119,9408,RUSSIA,1976-09-14,402,INTERNATIONAL
274,192,1781.8966753230409,2060709,5997,FINLAND,1980-06-30,403,ATM
476,245,232.65109187791174,5607780,1523,NORWAY,1977-05-16,404,INTERNATIONAL
464,354,291.69627927872307,9247775,5683,SWEDEN,1970-07-18,405,SWISH
283,348,387.0671464544702,4808266,1025,ESTONIA,1991-02-02,406,INTERNATIONAL
99,387,276.64627409913874,5314,3193,LATVIA,2013-01-16,407,ATM
399,9,434.23463281887695,3943200,1956,FINLAND,1970-11-02,408,DOMESTIC
483,16,1356.6211957515723,6933131,6727,NORWAY,1982-10-29,409,ATM
230,171,377.04027539090595,8717161,4483,UK,2017-05-07,410,DOMESTIC
140,196,818.3019109819447,3147986,9866,RUSSIA,1994-11-06,411,SWISH
262,169,868.287860621937,9295147,7659,NORWAY,2007-03-19,412,INTERNATIONAL
129,111,572.3733589407731,4623068,7576,FINLAND,1974-02-10,413,INTERNATIONAL
458,208,600.2931810115552,5007403,2342,LATVIA,1986-11-15,414,SWISH
241,310,650.7357719829098,8161633,4545,UK,1987-05-12,415,INTERNATIONAL
202,271,1420.5760159362878,8204083,2220,FINLAND,1970-09-05,416,INTERNATIONAL
43,46,908.2640668661854,425814,2301,FINLAND,1972-08-25,417,DOMESTIC
210,498,683.9129003173563,7162390,1960,SWEDEN,1989-11-28,418,INTERNATIONAL
1,373,468.7402899722865,4139433,4988,ESTONIA,1970-05-12,419,SWISH
167,315,1277.7324010203035,4983452,1580,SWEDEN,1985-12-31,420,INTERNATIONAL
168,315,573.8408288409496,5395317,9798,RUSSIA,1990-09-10,421,DOMESTIC
384,153,924.0798963694557,6133895,4103,ROMANIA,1979-08-03,422,SWISH
398,123,1406.2144836604687,4842703,8829,FINLAND,1993-10-19,423,ATM
449,259,760.7809986544025,3207874,2924,RUSSIA,2002-06-08,424,ATM
425,145,1583.2556164012606,4984505,6720,RUSSIA,1990-01-04,425,SWISH
186,11,517.9777535685633,6904667,3299,LATVIA,1971-04-05,426,SWISH
210,14,347.7027992126818,3319712,7896,ROMANIA,2014-01-26,427,ATM
403,2,924.2018940753442,5850531,1486,NORWAY,1978-10-22,428,ATM
83,90,298.3471084200395,8011869,3959,SWEDEN,2016-11-12,429,DOMESTIC
30,440,1398.0003114675262,8828915,3741,UK,2000-11-15,430,ATM
46,378,156.57800737167017,3456079,1084,LATVIA,2017-07-31,431,INTERNATIONAL
343,100,742.7676569603694,2667556,3767,FINLAND,1991-01-29,432,INTERNATIONAL
216,67,206.67591688920294,3001947,5652,ROMANIA,1980-01-29,433,SWISH
438,468,676.3700727791864,9653117,4073,ESTONIA,1972-10-07,434,ATM
86,441,219.3341918606285,8837310,3996,SWEDEN,1970-03-02,435,SWISH
384,48,1181.6628151305274,5801718,3192,LATVIA,2000-01-07,436,DOMESTIC
311,480,1389.661028375048,6662251,4317,FINLAND,1987-04-22,437,INTERNATIONAL
202,53,504.17763017345527,9012025,9938,RUSSIA,2014-09-11,438,ATM
423,473,2592.80982559994,5397838,6097,ROMANIA,2001-03-12,439,INTERNATIONAL
104,181,1747.063242273189,7463111,1395,UK,1981-12-14,440,SWISH
304,464,61.93566010823342,3821048,6996,RUSSIA,1984-01-01,441,ATM
378,240,1204.9306082958844,1230064,7805,FINLAND,2013-12-27,442,DOMESTIC
492,62,1279.063901275586,3668324,6562,NORWAY,1992-08-14,443,SWISH
90,116,1075.426433110009,7078883,8612,ESTONIA,1987-02-18,444,SWISH
332,375,1600.6307653036292,9992821,9214,ROMANIA,2004-03-18,445,ATM
351,242,476.097014501328,7279099,3552,ESTONIA,2014-05-23,446,INTERNATIONAL
26,95,181.81470991248855,9481104,2297,UK,1978-04-20,447,DOMESTIC
147,299,742.6681422731546,6112717,9141,RUSSIA,2012-02-10,448,INTERNATIONAL
484,128,729.3187117662732,2967104,4178,NORWAY,1975-01-06,449,DOMESTIC
9,352,732.7052096587583,9115166,3229,ESTONIA,2004-04-05,450,ATM
465,24,456.5491617678394,2260902,5850,LATVIA,1972-08-31,451,ATM
56,140,946.3315988323801,7847229,9729,RUSSIA,2007-10-17,452,DOMESTIC
60,291,888.4478038163837,5647385,6222,RUSSIA,1997-12-10,453,DOMESTIC
272,190,113.6521486088423,692069,6215,SWEDEN,2005-07-05,454,DOMESTIC
115,373,691.8448376502679,2344450,6532,RUSSIA,1997-01-10,455,DOMESTIC
352,104,528.3080225962993,5221511,1044,LATVIA,2017-06-24,456,INTERNATIONAL
358,474,1452.9152693877152,7848685,7649,UK,1984-03-19,457,INTERNATIONAL
60,301,812.0650363617909,1607034,8472,UK,2000-05-09,458,SWISH
357,32,1304.5744703997852,2182674,7628,RUSSIA,2016-04-18,459,SWISH
4,309,986.1812513047823,5873721,1673,FINLAND,1974-10-12,460,ATM
43,465,681.4274723963102,3961208,6868,ESTONIA,1996-09-22,461,SWISH
73,440,954.9380973924639,7127150,1064,UK,1989-06-06,462,SWISH
125,305,412.8465982165208,555595,3991,NORWAY,1985-09-04,463,DOMESTIC
354,189,2495.468647544113,9232070,4672,FINLAND,2015-03-06,464,DOMESTIC
295,195,756.3229083895732,6981378,5047,SWEDEN,1971-04-24,465,SWISH
184,194,1195.3694626690133,5662273,5620,UK,1970-04-15,466,SWISH
497,175,143.21509503810913,6763453,6369,ESTONIA,2015-06-13,467,SWISH
218,49,752.4031861556861,7524567,8057,ROMANIA,1974-11-11,468,SWISH
269,264,1782.4055966209296,4793245,9371,ROMANIA,2005-11-07,469,INTERNATIONAL
357,1,615.3910501861477,81214,8178,SWEDEN,1996-06-23,470,SWISH
177,459,709.7228134455976,3269800,1534,LATVIA,1973-10-20,471,DOMESTIC
202,314,768.8547328229403,8899359,7758,SWEDEN,2013-01-08,472,ATM
76,47,513.2181952635482,5938450,4492,SWEDEN,1980-11-14,473,DOMESTIC
106,452,415.1376311819764,1825023,2535,NORWAY,2007-05-10,474,DOMESTIC
44,32,227.28786448849755,5062880,7381,SWEDEN,1992-09-16,475,DOMESTIC
66,131,546.6189433687732,2791518,9986,LATVIA,2008-10-29,476,ATM
378,246,1538.252130347221,6448380,7977,RUSSIA,1993-04-28,477,ATM
413,313,925.1493317653211,1009908,5968,NORWAY,2015-06-03,478,SWISH
365,337,1598.6404483491779,9078533,6494,ESTONIA,1971-04-06,479,ATM
32,476,1367.5983216380628,203505,4957,SWEDEN,1987-08-13,480,DOMESTIC
343,449,235.53356281008183,8147152,9127,NORWAY,1972-06-09,481,DOMESTIC
487,49,842.0564450329017,4138098,2852,FINLAND,2014-02-11,482,INTERNATIONAL
129,174,1139.660017268759,2427,1804,FINLAND,1998-04-25,483,SWISH
297,60,68.22127774502835,9479984,9318,RUSSIA,2017-12-31,484,INTERNATIONAL
243,387,535.9018684368923,7202049,3321,UK,1976-03-22,485,ATM
18,387,862.3476323528032,3154984,3926,SWEDEN,2002-11-03,486,DOMESTIC
420,21,22.00721489631026,6254774,6133,SWEDEN,2016-02-13,487,ATM
164,212,273.2660954065472,3026078,5456,FINLAND,1996-05-05,488,SWISH
231,54,854.4970075576869,9263141,1445,LATVIA,1987-07-17,489,DOMESTIC
360,60,1751.9497937278202,1251373,2652,SWEDEN,1980-10-05,490,ATM
496,229,819.9427976243577,9986200,4459,RUSSIA,1972-04-13,491,INTERNATIONAL
477,464,626.9382789598868,4956601,2254,LATVIA,1991-05-20,492,DOMESTIC
84,110,1150.7478135598978,4030909,5523,NORWAY,1989-02-20,493,SWISH
12,360,415.89323886848075,2107484,6328,ROMANIA,2001-06-24,494,INTERNATIONAL
178,78,1303.9903589029059,8324886,4421,ROMANIA,1975-03-26,495,INTERNATIONAL
309,376,951.5981599159785,1314732,6975,UK,1980-11-10,496,ATM
217,98,79.22188166599624,8752562,6812,LATVIA,1995-01-13,497,DOMESTIC
331,206,253.19439029112252,1100900,9510,ESTONIA,1974-10-12,498,INTERNATIONAL
462,372,342.80169417377897,5876764,7101,ROMANIA,2004-11-21,499,DOMESTIC
118,267,1205.190904186723,2862622,4137,RUSSIA,1979-11-20,500,INTERNATIONAL
77,489,449.7766716933698,6228162,2948,NORWAY,2005-10-24,501,DOMESTIC
278,99,158.06906263574592,7476406,8290,FINLAND,1974-06-04,502,SWISH
487,138,1064.6728646333909,6591211,2222,ROMANIA,1979-11-21,503,ATM
294,45,1608.5879152844002,3002820,2397,LATVIA,2009-09-27,504,INTERNATIONAL
316,115,994.3687758637769,9452243,1836,ROMANIA,2011-09-06,505,ATM
11,20,1196.993584132007,7013274,1222,SWEDEN,1992-09-28,506,SWISH
236,138,1278.418773129668,9328684,5408,LATVIA,1980-11-12,507,INTERNATIONAL
175,384,770.9883588786877,8574537,4800,RUSSIA,1980-09-24,508,DOMESTIC
263,76,63.85857430410487,590097,9125,SWEDEN,1980-07-24,509,DOMESTIC
32,114,339.99434636726585,2428199,2216,ESTONIA,1983-02-20,510,INTERNATIONAL
497,178,61.47215862000056,8065909,5244,LATVIA,1978-09-29,511,INTERNATIONAL
88,55,253.8552977045808,196816,4045,ESTONIA,1983-12-13,512,ATM
257,493,1239.7947686129246,2615841,8267,ROMANIA,1988-12-26,513,DOMESTIC
47,339,448.405554652215,2319518,4976,RUSSIA,1993-09-02,514,ATM
488,346,163.67671941040965,2761115,3861,RUSSIA,2018-03-21,515,SWISH
434,98,991.1727985899698,3972147,8128,LATVIA,1983-09-06,516,SWISH
489,319,1797.2666958206369,6187682,1367,UK,1985-03-03,517,DOMESTIC
415,490,452.404707581154,416692,6593,RUSSIA,1984-04-20,518,DOMESTIC
361,63,1343.8622695595673,8955599,5087,NORWAY,1984-12-06,519,DOMESTIC
64,95,154.79258329764986,871097,5696,LATVIA,2010-07-05,520,DOMESTIC
358,24,142.9344738581934,580201,9950,ROMANIA,1989-02-16,521,INTERNATIONAL
300,117,166.78468816690932,1429107,4959,ESTONIA,1971-11-19,522,ATM
35,324,888.9020621954563,8312591,8833,SWEDEN,2015-05-27,523,ATM
424,112,1589.0638245997538,5676120,4018,SWEDEN,1977-09-14,524,INTERNATIONAL
232,245,207.761926007833,7282462,8836,FINLAND,1976-04-11,525,SWISH
102,286,1281.216176472262,1188041,4800,UK,1988-09-08,526,SWISH
203,433,53.49641465517714,3400949,1784,ESTONIA,2015-07-27,527,DOMESTIC
211,82,2404.446082225032,578952,4653,LATVIA,1986-03-03,528,ATM
399,367,11.617506230185038,2313771,8622,LATVIA,1992-03-03,529,SWISH
335,223,421.3205522117089,3259807,2908,UK,2004-05-28,530,INTERNATIONAL
35,142,543.2499719730315,2700371,4771,ROMANIA,1996-02-16,531,INTERNATIONAL
325,413,692.688715306637,2259627,3040,SWEDEN,1991-08-18,532,ATM
111,178,331.42287678601093,1773013,9896,SWEDEN,2010-09-12,533,INTERNATIONAL
146,411,598.6360637397,6451249,2650,FINLAND,2015-05-28,534,ATM
18,35,1339.1384959358988,441359,2348,UK,2007-10-11,535,SWISH
217,91,766.668614722894,7676626,9703,ESTONIA,2001-11-23,536,INTERNATIONAL
249,155,231.44291484272748,8979119,8067,FINLAND,2006-11-23,537,DOMESTIC
11,263,1434.1232733653624,9517389,1531,RUSSIA,1970-10-20,538,DOMESTIC
166,467,79.19598444117719,4623158,1407,UK,1991-04-26,539,DOMESTIC
461,92,1454.907442601473,1765480,2810,UK,2014-07-26,540,ATM
82,78,328.6471684546072,6096261,4963,FINLAND,1999-11-27,541,INTERNATIONAL
216,202,1646.3126200597542,7313098,7940,SWEDEN,2005-12-21,542,ATM
319,389,1290.912130810735,4747275,1821,LATVIA,1971-07-10,543,INTERNATIONAL
82,480,760.5462813197983,1355791,9378,SWEDEN,2011-07-14,544,ATM
129,355,934.7250276552409,2475000,2460,ESTONIA,1982-02-22,545,SWISH
144,455,299.55742553523663,326702,4297,NORWAY,2004-08-13,546,ATM
164,386,726.725314396742,2024115,6528,NORWAY,1982-11-29,547,SWISH
428,139,305.62643699837537,7880556,2781,FINLAND,2008-10-16,548,ATM
328,454,743.4441147214284,3710276,7559,RUSSIA,2004-03-06,549,SWISH
102,270,877.3849439188342,2944428,1303,FINLAND,2009-09-28,550,SWISH
193,200,116.85061862845251,7836481,8004,ROMANIA,1971-02-13,551,ATM
416,341,716.1976473542404,6583494,2185,ESTONIA,1972-03-19,552,INTERNATIONAL
443,141,259.5672250303827,4745440,2784,RUSSIA,1996-12-17,553,INTERNATIONAL
36,53,134.95535483930516,7886751,2224,FINLAND,1974-02-07,554,INTERNATIONAL
200,241,506.8462157580346,821026,4617,NORWAY,2014-07-22,555,SWISH
364,355,898.3779291098949,2829007,1973,SWEDEN,1993-03-09,556,INTERNATIONAL
324,3,288.23400457276983,8207648,6859,ROMANIA,2006-05-05,557,SWISH
394,349,5.262682073206821,5937717,7760,SWEDEN,2003-02-26,558,DOMESTIC
192,100,95.46498143261239,9194373,2190,NORWAY,2002-12-27,559,ATM
36,423,1177.9565936567099,7811803,9456,RUSSIA,1989-01-28,560,INTERNATIONAL
180,320,1012.3327820437888,218168,7305,NORWAY,2005-05-31,561,DOMESTIC
467,88,796.5325728514904,3007045,4259,RUSSIA,1998-02-11,562,SWISH
247,82,669.883482684745,3664045,4790,FINLAND,1970-07-25,563,INTERNATIONAL
460,196,1864.5665805337837,6279176,4302,UK,2017-02-16,564,ATM
41,497,455.8761916798333,1023561,5724,RUSSIA,1986-11-23,565,SWISH
261,397,0.31556174186999036,4594480,3941,SWEDEN,2007-12-07,566,INTERNATIONAL
64,128,562.4854717349476,8502613,7259,LATVIA,1978-11-24,567,INTERNATIONAL
357,443,1365.4891402672674,6032499,4326,LATVIA,1970-07-27,568,INTERNATIONAL
183,476,1268.9025917239312,4952229,2081,RUSSIA,1997-07-08,569,SWISH
267,109,321.18899428294986,291185,4341,FINLAND,1986-05-19,570,DOMESTIC
94,419,1528.656357184077,9109774,6208,ROMANIA,1995-08-14,571,INTERNATIONAL
184,492,74.15273627208603,31735,7553,NORWAY,1988-01-11,572,SWISH
0,455,1127.026873312661,6610949,4447,ESTONIA,1971-02-18,573,INTERNATIONAL
92,124,989.222782786736,1893220,1166,SWEDEN,1978-12-01,574,INTERNATIONAL
384,106,392.16471662953285,6424247,4674,UK,1994-11-20,575,ATM
223,18,1241.7343797851904,5426412,5450,RUSSIA,1972-02-20,576,DOMESTIC
457,292,1298.8147910427963,7352627,9415,UK,1981-03-28,577,SWISH
435,182,1316.9480068916926,3551167,9217,NORWAY,2001-12-14,578,ATM
23,412,71.64831047781135,7683563,6700,ROMANIA,2003-01-03,579,ATM
453,441,520.1352370124207,2815163,8002,ESTONIA,1974-04-09,580,SWISH
409,377,139.40816556821812,4122015,1564,SWEDEN,2006-05-25,581,ATM
402,148,2321.387672654975,6169603,8877,NORWAY,1988-02-09,582,INTERNATIONAL
291,176,123.72492175567581,124615,4721,LATVIA,2003-01-01,583,DOMESTIC
434,290,432.1619936798015,5004533,8160,RUSSIA,1985-12-05,584,SWISH
276,275,177.85754202302158,632595,4554,FINLAND,1988-05-02,585,DOMESTIC
227,124,1882.1468671692285,8150354,7662,FINLAND,2006-04-08,586,SWISH
212,27,33.13817267713983,8853918,8032,RUSSIA,2018-04-09,587,DOMESTIC
21,313,235.64309459963076,8007582,7764,NORWAY,1982-11-16,588,SWISH
246,437,1336.3630328533911,7469847,3634,ESTONIA,2013-11-18,589,ATM
37,67,1091.4440832138469,5394032,5912,RUSSIA,1983-09-27,590,DOMESTIC
295,164,1033.3994935709748,6638977,7785,UK,1978-10-31,591,SWISH
225,196,1844.5939922768991,9336558,4645,SWEDEN,1989-06-01,592,SWISH
94,62,771.8291826346447,6188351,6723,ROMANIA,2000-07-31,593,DOMESTIC
218,494,206.1436374853002,171343,6286,NORWAY,2000-02-19,594,INTERNATIONAL
171,206,46.08756485914223,9112870,5608,NORWAY,1998-01-09,595,DOMESTIC
67,381,1900.3341446012666,5154251,7442,FINLAND,1979-04-29,596,INTERNATIONAL
428,235,458.72174240832743,8421476,6878,SWEDEN,1979-05-14,597,INTERNATIONAL
249,400,1674.1191320775292,462782,5644,SWEDEN,2009-09-08,598,INTERNATIONAL
158,414,1161.3103210033448,6897181,6206,FINLAND,1994-05-31,599,ATM
463,77,1696.8702791685012,1254689,1731,NORWAY,1976-07-30,600,DOMESTIC
3,294,1958.9375844422873,9228376,1805,ESTONIA,1996-07-10,601,SWISH
359,1,83.04253011264835,3407564,5503,NORWAY,1984-07-14,602,SWISH
487,108,26.384680149631382,1740948,5925,FINLAND,2006-01-13,603,INTERNATIONAL
438,375,1187.1949374603878,3852524,9382,LATVIA,1971-03-24,604,ATM
247,30,360.0854267867421,5435463,9929,RUSSIA,1976-05-27,605,DOMESTIC
216,442,1568.582006306699,1791174,9496,RUSSIA,2008-02-15,606,ATM
420,289,677.4166530209791,9377190,1260,SWEDEN,2007-04-17,607,ATM
495,141,786.6681726255541,4397861,2884,UK,1970-06-10,608,SWISH
443,486,415.7124518851961,6025121,3194,ESTONIA,2000-05-01,609,SWISH
105,493,1202.1850281474926,4982818,9642,UK,1997-11-20,610,SWISH
1,106,1270.9014924968046,4485889,9664,FINLAND,2017-09-04,611,DOMESTIC
496,482,910.1347756411449,1807320,8614,ESTONIA,2010-01-13,612,DOMESTIC
49,437,1457.3037659119598,41288,9289,NORWAY,1986-12-22,613,SWISH
147,376,316.95896211703837,1581712,9249,UK,1987-10-08,614,ATM
277,176,1164.0616518274285,8413416,5075,ESTONIA,2005-09-14,615,DOMESTIC
49,141,146.03554591131376,8558778,5065,NORWAY,2014-11-25,616,DOMESTIC
395,457,193.65665115215396,2172445,1581,ESTONIA,1998-11-06,617,INTERNATIONAL
82,219,608.8879702723794,9885655,6586,UK,1991-06-20,618,SWISH
66,490,1386.481439173238,3060787,7413,ROMANIA,2010-06-10,619,SWISH
390,497,698.6438858236845,5031530,2787,FINLAND,1995-06-15,620,DOMESTIC
38,284,717.4877151723489,3520589,6020,LATVIA,2014-03-22,621,INTERNATIONAL
372,306,488.7446929051556,306244,5455,UK,1987-05-26,622,DOMESTIC
153,265,1415.2677306799944,2092754,2843,ROMANIA,2001-02-10,623,ATM
7,223,857.8812985054509,8669598,5128,ESTONIA,1972-05-20,624,INTERNATIONAL
427,170,899.8777267414063,6165299,6993,SWEDEN,1976-04-14,625,INTERNATIONAL
395,230,790.3665830064008,7111128,3107,FINLAND,1991-05-11,626,DOMESTIC
142,37,482.662632459175,3537077,3208,RUSSIA,2014-11-11,627,SWISH
73,220,776.5449641746193,3645011,1725,LATVIA,2014-11-15,628,INTERNATIONAL
2,387,1693.825887315194,8800483,5451,ESTONIA,1998-06-28,629,DOMESTIC
227,407,840.8426702558079,8017805,1671,ROMANIA,2014-05-02,630,INTERNATIONAL
427,109,801.2025662556512,8200417,1353,FINLAND,1993-04-28,631,DOMESTIC
250,421,1017.4858033681476,1172110,8332,UK,1973-08-01,632,DOMESTIC
376,453,676.8473961891896,2152871,5459,ROMANIA,2013-11-30,633,ATM
386,479,99.2155389879177,4135904,5133,NORWAY,2000-08-21,634,ATM
257,401,88.2550095893445,6196157,1788,UK,2017-01-24,635,INTERNATIONAL
272,18,326.22981188421477,8836843,1557,SWEDEN,2008-10-09,636,DOMESTIC
302,216,23.89465877431343,5185044,2838,NORWAY,1980-10-20,637,SWISH
91,126,949.9860341819415,1409756,6873,ROMANIA,1993-01-14,638,DOMESTIC
453,446,1677.2770423204051,874033,4188,FINLAND,2006-10-21,639,SWISH
126,67,1175.346959039012,7219223,7153,FINLAND,2014-06-17,640,SWISH
163,360,1152.5071071413602,3558869,6422,UK,1978-07-18,641,INTERNATIONAL
70,375,332.3959233962251,6871072,1252,UK,1970-11-26,642,SWISH
145,261,816.8319349234041,3677169,3119,FINLAND,1996-02-18,643,SWISH
105,162,1422.8107352037048,174758,1919,NORWAY,1983-10-27,644,ATM
464,204,828.2633470813374,9908646,2983,NORWAY,1975-01-03,645,DOMESTIC
314,201,502.82209394231955,4985568,5157,NORWAY,1991-01-21,646,INTERNATIONAL
65,498,587.135828620768,4917179,1551,LATVIA,1994-10-20,647,ATM
386,8,1057.8764360670195,4840185,8442,UK,1993-06-03,648,DOMESTIC
472,87,1957.1587603998923,9308543,7540,FINLAND,1971-02-12,649,ATM
254,119,1005.7234088354631,2312039,4518,UK,1987-04-14,650,INTERNATIONAL
233,472,494.3936001762079,5284904,5316,UK,1975-01-29,651,DOMESTIC
